Freq.	mag(V(n002)/V(n006))
2.54069369369367e+004	1.28582939432721e-001,0.00000000000000e+000
2.54369569569568e+004	1.28035390160510e-001,0.00000000000000e+000
2.54669769769768e+004	1.27491083653352e-001,0.00000000000000e+000
2.54969969969968e+004	1.26949994997251e-001,0.00000000000000e+000
2.55270170170168e+004	1.26412099515148e-001,0.00000000000000e+000
2.55570370370368e+004	1.25877372764230e-001,0.00000000000000e+000
2.55870570570569e+004	1.25345790533272e-001,0.00000000000000e+000
2.56170770770769e+004	1.24817328840010e-001,0.00000000000000e+000
2.56470970970969e+004	1.24291963928555e-001,0.00000000000000e+000
2.56771171171169e+004	1.23769672266838e-001,0.00000000000000e+000
2.57071371371369e+004	1.23250430544085e-001,0.00000000000000e+000
2.57371571571570e+004	1.22734215668334e-001,0.00000000000000e+000
2.57671771771770e+004	1.22221004763977e-001,0.00000000000000e+000
2.57971971971970e+004	1.21710775169334e-001,0.00000000000000e+000
2.58272172172170e+004	1.21203504434266e-001,0.00000000000000e+000
2.58572372372370e+004	1.20699170317808e-001,0.00000000000000e+000
2.58872572572571e+004	1.20197750785846e-001,0.00000000000000e+000
2.59172772772771e+004	1.19699224008811e-001,0.00000000000000e+000
2.59472972972971e+004	1.19203568359409e-001,0.00000000000000e+000
2.59773173173171e+004	1.18710762410387e-001,0.00000000000000e+000
2.60073373373371e+004	1.18220784932311e-001,0.00000000000000e+000
2.60373573573572e+004	1.17733614891391e-001,0.00000000000000e+000
2.60673773773772e+004	1.17249231447321e-001,0.00000000000000e+000
2.60973973973972e+004	1.16767613951151e-001,0.00000000000000e+000
2.61274174174172e+004	1.16288741943189e-001,0.00000000000000e+000
2.61574374374372e+004	1.15812595150926e-001,0.00000000000000e+000
2.61874574574573e+004	1.15339153486990e-001,0.00000000000000e+000
2.62174774774773e+004	1.14868397047119e-001,0.00000000000000e+000
2.62474974974973e+004	1.14400306108176e-001,0.00000000000000e+000
2.62775175175173e+004	1.13934861126168e-001,0.00000000000000e+000
2.63075375375373e+004	1.13472042734308e-001,0.00000000000000e+000
2.63375575575574e+004	1.13011831741091e-001,0.00000000000000e+000
2.63675775775774e+004	1.12554209128400e-001,0.00000000000000e+000
2.63975975975974e+004	1.12099156049631e-001,0.00000000000000e+000
2.64276176176174e+004	1.11646653827845e-001,0.00000000000000e+000
2.64576376376374e+004	1.11196683953943e-001,0.00000000000000e+000
2.64876576576575e+004	1.10749228084861e-001,0.00000000000000e+000
2.65176776776775e+004	1.10304268041792e-001,0.00000000000000e+000
2.65476976976975e+004	1.09861785808429e-001,0.00000000000000e+000
2.65777177177175e+004	1.09421763529224e-001,0.00000000000000e+000
2.66077377377375e+004	1.08984183507677e-001,0.00000000000000e+000
2.66377577577576e+004	1.08549028204642e-001,0.00000000000000e+000
2.66677777777776e+004	1.08116280236656e-001,0.00000000000000e+000
2.66977977977976e+004	1.07685922374285e-001,0.00000000000000e+000
2.67278178178176e+004	1.07257937540494e-001,0.00000000000000e+000
2.67578378378376e+004	1.06832308809035e-001,0.00000000000000e+000
2.67878578578576e+004	1.06409019402858e-001,0.00000000000000e+000
2.68178778778777e+004	1.05988052692537e-001,0.00000000000000e+000
2.68478978978977e+004	1.05569392194719e-001,0.00000000000000e+000
2.68779179179177e+004	1.05153021570589e-001,0.00000000000000e+000
2.69079379379377e+004	1.04738924624357e-001,0.00000000000000e+000
2.69379579579577e+004	1.04327085301761e-001,0.00000000000000e+000
2.69679779779778e+004	1.03917487688591e-001,0.00000000000000e+000
2.69979979979978e+004	1.03510116009224e-001,0.00000000000000e+000
2.70280180180178e+004	1.03104954625189e-001,0.00000000000000e+000
2.70580380380378e+004	1.02701988033734e-001,0.00000000000000e+000
2.70880580580578e+004	1.02301200866426e-001,0.00000000000000e+000
2.71180780780779e+004	1.01902577887756e-001,0.00000000000000e+000
2.71480980980979e+004	1.01506103993767e-001,0.00000000000000e+000
2.71781181181179e+004	1.01111764210696e-001,0.00000000000000e+000
2.72081381381379e+004	1.00719543693632e-001,0.00000000000000e+000
2.72381581581579e+004	1.00329427725194e-001,0.00000000000000e+000
2.72681781781780e+004	9.99414017142211e-002,0.00000000000000e+000
2.72981981981980e+004	9.95554511944765e-002,0.00000000000000e+000
2.73282182182180e+004	9.91715618233732e-002,0.00000000000000e+000
2.73582382382380e+004	9.87897193807093e-002,0.00000000000000e+000
2.73882582582580e+004	9.84099097674209e-002,0.00000000000000e+000
2.74182782782781e+004	9.80321190043491e-002,0.00000000000000e+000
2.74482982982981e+004	9.76563332310219e-002,0.00000000000000e+000
2.74783183183181e+004	9.72825387044505e-002,0.00000000000000e+000
2.75083383383381e+004	9.69107217979397e-002,0.00000000000000e+000
2.75383583583581e+004	9.65408689999117e-002,0.00000000000000e+000
2.75683783783782e+004	9.61729669127453e-002,0.00000000000000e+000
2.75983983983982e+004	9.58070022516274e-002,0.00000000000000e+000
2.76284184184182e+004	9.54429618434179e-002,0.00000000000000e+000
2.76584384384382e+004	9.50808326255296e-002,0.00000000000000e+000
2.76884584584582e+004	9.47206016448187e-002,0.00000000000000e+000
2.77184784784783e+004	9.43622560564906e-002,0.00000000000000e+000
2.77484984984983e+004	9.40057831230164e-002,0.00000000000000e+000
2.77785185185183e+004	9.36511702130641e-002,0.00000000000000e+000
2.78085385385383e+004	9.32984048004399e-002,0.00000000000000e+000
2.78385585585583e+004	9.29474744630444e-002,0.00000000000000e+000
2.78685785785784e+004	9.25983668818381e-002,0.00000000000000e+000
2.78985985985984e+004	9.22510698398212e-002,0.00000000000000e+000
2.79286186186184e+004	9.19055712210239e-002,0.00000000000000e+000
2.79586386386384e+004	9.15618590095083e-002,0.00000000000000e+000
2.79886586586584e+004	9.12199212883829e-002,0.00000000000000e+000
2.80186786786785e+004	9.08797462388267e-002,0.00000000000000e+000
2.80486986986985e+004	9.05413221391262e-002,0.00000000000000e+000
2.80787187187185e+004	9.02046373637227e-002,0.00000000000000e+000
2.81087387387385e+004	8.98696803822693e-002,0.00000000000000e+000
2.81387587587585e+004	8.95364397587011e-002,0.00000000000000e+000
2.81687787787786e+004	8.92049041503141e-002,0.00000000000000e+000
2.81987987987986e+004	8.88750623068554e-002,0.00000000000000e+000
2.82288188188186e+004	8.85469030696227e-002,0.00000000000000e+000
2.82588388388386e+004	8.82204153705759e-002,0.00000000000000e+000
2.82888588588586e+004	8.78955882314572e-002,0.00000000000000e+000
2.83188788788787e+004	8.75724107629209e-002,0.00000000000000e+000
2.83488988988987e+004	8.72508721636750e-002,0.00000000000000e+000
2.83789189189187e+004	8.69309617196301e-002,0.00000000000000e+000
2.84089389389387e+004	8.66126688030592e-002,0.00000000000000e+000
2.84389589589587e+004	8.62959828717666e-002,0.00000000000000e+000
2.84689789789788e+004	8.59808934682669e-002,0.00000000000000e+000
2.84989989989988e+004	8.56673902189711e-002,0.00000000000000e+000
2.85290190190188e+004	8.53554628333845e-002,0.00000000000000e+000
2.85590390390388e+004	8.50451011033113e-002,0.00000000000000e+000
2.85890590590588e+004	8.47362949020691e-002,0.00000000000000e+000
2.86190790790789e+004	8.44290341837124e-002,0.00000000000000e+000
2.86490990990989e+004	8.41233089822640e-002,0.00000000000000e+000
2.86791191191189e+004	8.38191094109549e-002,0.00000000000000e+000
2.87091391391389e+004	8.35164256614735e-002,0.00000000000000e+000
2.87391591591589e+004	8.32152480032221e-002,0.00000000000000e+000
2.87691791791790e+004	8.29155667825823e-002,0.00000000000000e+000
2.87991991991990e+004	8.26173724221879e-002,0.00000000000000e+000
2.88292192192190e+004	8.23206554202066e-002,0.00000000000000e+000
2.88592392392390e+004	8.20254063496284e-002,0.00000000000000e+000
2.88892592592590e+004	8.17316158575630e-002,0.00000000000000e+000
2.89192792792791e+004	8.14392746645441e-002,0.00000000000000e+000
2.89492992992991e+004	8.11483735638416e-002,0.00000000000000e+000
2.89793193193191e+004	8.08589034207815e-002,0.00000000000000e+000
2.90093393393391e+004	8.05708551720729e-002,0.00000000000000e+000
2.90393593593591e+004	8.02842198251419e-002,0.00000000000000e+000
2.90693793793791e+004	7.99989884574741e-002,0.00000000000000e+000
2.90993993993992e+004	7.97151522159624e-002,0.00000000000000e+000
2.91294194194192e+004	7.94327023162637e-002,0.00000000000000e+000
2.91594394394392e+004	7.91516300421612e-002,0.00000000000000e+000
2.91894594594592e+004	7.88719267449337e-002,0.00000000000000e+000
2.92194794794792e+004	7.85935838427329e-002,0.00000000000000e+000
2.92494994994993e+004	7.83165928199660e-002,0.00000000000000e+000
2.92795195195193e+004	7.80409452266852e-002,0.00000000000000e+000
2.93095395395393e+004	7.77666326779846e-002,0.00000000000000e+000
2.93395595595593e+004	7.74936468534028e-002,0.00000000000000e+000
2.93695795795793e+004	7.72219794963319e-002,0.00000000000000e+000
2.93995995995994e+004	7.69516224134328e-002,0.00000000000000e+000
2.94296196196194e+004	7.66825674740577e-002,0.00000000000000e+000
2.94596396396394e+004	7.64148066096766e-002,0.00000000000000e+000
2.94896596596594e+004	7.61483318133127e-002,0.00000000000000e+000
2.95196796796794e+004	7.58831351389812e-002,0.00000000000000e+000
2.95496996996995e+004	7.56192087011358e-002,0.00000000000000e+000
2.95797197197195e+004	7.53565446741198e-002,0.00000000000000e+000
2.96097397397395e+004	7.50951352916249e-002,0.00000000000000e+000
2.96397597597595e+004	7.48349728461527e-002,0.00000000000000e+000
2.96697797797795e+004	7.45760496884849e-002,0.00000000000000e+000
2.96997997997996e+004	7.43183582271571e-002,0.00000000000000e+000
2.97298198198196e+004	7.40618909279392e-002,0.00000000000000e+000
2.97598398398396e+004	7.38066403133205e-002,0.00000000000000e+000
2.97898598598596e+004	7.35525989620007e-002,0.00000000000000e+000
2.98198798798796e+004	7.32997595083859e-002,0.00000000000000e+000
2.98498998998997e+004	7.30481146420902e-002,0.00000000000000e+000
2.98799199199197e+004	7.27976571074423e-002,0.00000000000000e+000
2.99099399399397e+004	7.25483797029968e-002,0.00000000000000e+000
2.99399599599597e+004	7.23002752810517e-002,0.00000000000000e+000
2.99699799799797e+004	7.20533367471692e-002,0.00000000000000e+000
3.00000000000000e+004	7.18075570597019e-002,0.00000000000000e+000
